Fri, 23 Oct 15 10:31:51 +0000 | get_tweets.php -> __construct | Unable to connect to DB | attempted connection to 140dev
Tue, 03 Nov 15 16:14:33 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494160109760512' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494160109760512, tweet_text = "BabajiGame: Make your #TerrificTuesday On #Babaji #gamedev - https://t.co/tr509femYD; #madeofgreat #ZyadaBachao #G… https://t.co/3tyAO8rLib", created_at = "2015-11-03 16:14:32", geo_lat = 0, geo_long = 0, user_id = 2759310935, screen_name = "Parodossy", name = "Parodossy", profile_image_url = "http://pbs.twimg.com/profile_images/657661705716150273/EI8Qj2kU_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:14:33 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '2759310935' for key 'PRIMARY' | INSERT INTO users SET screen_name = "Parodossy", profile_image_url = "http://pbs.twimg.com/profile_images/657661705716150273/EI8Qj2kU_normal.jpg", user_id = 2759310935, name = "Parodossy", location = "", url = "", description = "I make games. Play games. I need to stahp actually nah, it can wait a few years.", created_at = "2014-09-02 18:26:05", followers_count = 3143, friends_count = 10, statuses_count = 637662, time_zone = "", last_update = "2015-11-03 16:14:32"
Tue, 03 Nov 15 16:14:33 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494160109760512' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494160109760512, tweet_text = "BabajiGame: Make your #TerrificTuesday On #Babaji #gamedev - https://t.co/tr509femYD; #madeofgreat #ZyadaBachao #G… https://t.co/3tyAO8rLib", created_at = "2015-11-03 16:14:32", geo_lat = 0, geo_long = 0, user_id = 2759310935, screen_name = "Parodossy", name = "Parodossy", profile_image_url = "http://pbs.twimg.com/profile_images/657661705716150273/EI8Qj2kU_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:14:47 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '3182104244' for key 'PRIMARY' | INSERT INTO users SET screen_name = "4SFitness", profile_image_url = "http://pbs.twimg.com/profile_images/594233154946236416/xyeLVJuJ_normal.png", user_id = 3182104244, name = "4S Fitness", location = "Bengaluru, Karnataka", url = "http://www.4s-fitness.com/", description = "Useful tips on health, exercise, nutrition. Our mantra: Take care of your body. It\'s the only place you have to live.", created_at = "2015-05-02 01:42:06", followers_count = 69, friends_count = 48, statuses_count = 51, time_zone = "Chennai", last_update = "2015-11-03 16:14:46"
Tue, 03 Nov 15 16:14:47 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '3182104244' for key 'PRIMARY' | INSERT INTO users SET screen_name = "4SFitness", profile_image_url = "http://pbs.twimg.com/profile_images/594233154946236416/xyeLVJuJ_normal.png", user_id = 3182104244, name = "4S Fitness", location = "Bengaluru, Karnataka", url = "http://www.4s-fitness.com/", description = "Useful tips on health, exercise, nutrition. Our mantra: Take care of your body. It\'s the only place you have to live.", created_at = "2015-05-02 01:42:06", followers_count = 69, friends_count = 48, statuses_count = 51, time_zone = "Chennai", last_update = "2015-11-03 16:14:46"
Tue, 03 Nov 15 16:14:47 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494219781967872' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494219781967872, tweet_text = "#GetPumped The only bad #workout is the one that didn\'t happen. Don\'t miss your #exercise routine at any cost. Be regular for better results", created_at = "2015-11-03 16:14:46", geo_lat = 0, geo_long = 0, user_id = 3182104244, screen_name = "4SFitness", name = "4S Fitness", profile_image_url = "http://pbs.twimg.com/profile_images/594233154946236416/xyeLVJuJ_normal.png", is_rt = 0
Tue, 03 Nov 15 16:14:47 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494219781967872' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494219781967872, tweet_text = "#GetPumped The only bad #workout is the one that didn\'t happen. Don\'t miss your #exercise routine at any cost. Be regular for better results", created_at = "2015-11-03 16:14:46", geo_lat = 0, geo_long = 0, user_id = 3182104244, screen_name = "4SFitness", name = "4S Fitness", profile_image_url = "http://pbs.twimg.com/profile_images/594233154946236416/xyeLVJuJ_normal.png", is_rt = 0
Tue, 03 Nov 15 16:14:47 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494220197269504' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494220197269504, tweet_text = "RT @reebokindia: A big THANK YOU to all the participants. #StayTuned to our handle for the results. #GetPumped!", created_at = "2015-11-03 16:14:46", geo_lat = 0, geo_long = 0, user_id = 1369713036, screen_name = "Abhilash1412", name = "Abhilash Janardhanan", profile_image_url = "http://pbs.twimg.com/profile_images/609426817682796544/iCO36713_normal.jpg", is_rt = 1
Tue, 03 Nov 15 16:14:47 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494220197269504' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494220197269504, tweet_text = "RT @reebokindia: A big THANK YOU to all the participants. #StayTuned to our handle for the results. #GetPumped!", created_at = "2015-11-03 16:14:46", geo_lat = 0, geo_long = 0, user_id = 1369713036, screen_name = "Abhilash1412", name = "Abhilash Janardhanan", profile_image_url = "http://pbs.twimg.com/profile_images/609426817682796544/iCO36713_normal.jpg", is_rt = 1
Tue, 03 Nov 15 16:14:47 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494221237526528' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494221237526528, tweet_text = "RT @BhaagModiBhaag: Make #TerrificTuesday On #BhaagModiBhaag #gamedev - https://t.co/jL5H22q6D3  #madeofgreat #ZyadaBachao #GetPumped https…", created_at = "2015-11-03 16:14:46", geo_lat = 0, geo_long = 0, user_id = 2751816499, screen_name = "indiegamesdevel", name = "Indie Games Devel", profile_image_url = "http://pbs.twimg.com/profile_images/502398379213598720/WWnfhQoC_normal.png", is_rt = 1
Tue, 03 Nov 15 16:14:47 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494221237526528' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494221237526528, tweet_text = "RT @BhaagModiBhaag: Make #TerrificTuesday On #BhaagModiBhaag #gamedev - https://t.co/jL5H22q6D3  #madeofgreat #ZyadaBachao #GetPumped https…", created_at = "2015-11-03 16:14:46", geo_lat = 0, geo_long = 0, user_id = 2751816499, screen_name = "indiegamesdevel", name = "Indie Games Devel", profile_image_url = "http://pbs.twimg.com/profile_images/502398379213598720/WWnfhQoC_normal.png", is_rt = 1
Tue, 03 Nov 15 16:14:58 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494266196193280' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494266196193280, tweet_text = "#ZyadaBachao on #iPad Mini|64Gb Buy NOW @ FLAT 26% OFF &amp; #FaceTime w/its1.2 MP front cam https://t.co/O0vNaFsBbD https://t.co/VqhFHQ2r6p", created_at = "2015-11-03 16:14:57", geo_lat = 0, geo_long = 0, user_id = 740285083, screen_name = "_Gobol", name = "Gobol", profile_image_url = "http://pbs.twimg.com/profile_images/580339660846546944/fGRENZUg_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:14:58 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494266196193280' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494266196193280, tweet_text = "#ZyadaBachao on #iPad Mini|64Gb Buy NOW @ FLAT 26% OFF &amp; #FaceTime w/its1.2 MP front cam https://t.co/O0vNaFsBbD https://t.co/VqhFHQ2r6p", created_at = "2015-11-03 16:14:57", geo_lat = 0, geo_long = 0, user_id = 740285083, screen_name = "_Gobol", name = "Gobol", profile_image_url = "http://pbs.twimg.com/profile_images/580339660846546944/fGRENZUg_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:15:00 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494273540427776' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494273540427776, tweet_text = "@reebokindia  hope to win these new zpump shoes. #GetPumped", created_at = "2015-11-03 16:14:59", geo_lat = 0, geo_long = 0, user_id = 2862984205, screen_name = "kanakbhardwaj51", name = "Kanak ", profile_image_url = "http://pbs.twimg.com/profile_images/641088467531763712/Syd5PR5h_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:15:03 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494286043627524' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494286043627524, tweet_text = "RT @reebokindia: The #GetPumped contest is closed now. Thanks for participating, winners will be announced soon. #StayTuned.", created_at = "2015-11-03 16:15:02", geo_lat = 0, geo_long = 0, user_id = 1369713036, screen_name = "Abhilash1412", name = "Abhilash Janardhanan", profile_image_url = "http://pbs.twimg.com/profile_images/609426817682796544/iCO36713_normal.jpg", is_rt = 1
Tue, 03 Nov 15 16:15:03 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494286043627524' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494286043627524, tweet_text = "RT @reebokindia: The #GetPumped contest is closed now. Thanks for participating, winners will be announced soon. #StayTuned.", created_at = "2015-11-03 16:15:02", geo_lat = 0, geo_long = 0, user_id = 1369713036, screen_name = "Abhilash1412", name = "Abhilash Janardhanan", profile_image_url = "http://pbs.twimg.com/profile_images/609426817682796544/iCO36713_normal.jpg", is_rt = 1
Tue, 03 Nov 15 16:15:07 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '407589599' for key 'PRIMARY' | INSERT INTO users SET screen_name = "kashmirbox", profile_image_url = "http://pbs.twimg.com/profile_images/2513905655/tnxu6xm7hto1m7h7du34_normal.jpeg", user_id = 407589599, name = "Kashmir Box", location = "#Kashmir", url = "http://www.kashmirbox.com", description = "First Social E-Commerce Portal where you can #buy #kashmiri products.Take #kashmir #Global!\r\n#Kashmir #ecommerce #onlineshopping\r\nHAPPY SHOPPING-KBism way :)!!!", created_at = "2011-11-08 13:52:19", followers_count = 710, friends_count = 90, statuses_count = 3285, time_zone = "New Delhi", last_update = "2015-11-03 16:15:05"
Tue, 03 Nov 15 16:15:07 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494299742236672' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494299742236672, tweet_text = "Best offers are here at @kashmirbox .Shop Now https://t.co/OQ5wYCLP9o", created_at = "2015-11-03 16:15:05", geo_lat = 0, geo_long = 0, user_id = 407589599, screen_name = "kashmirbox", name = "Kashmir Box", profile_image_url = "http://pbs.twimg.com/profile_images/2513905655/tnxu6xm7hto1m7h7du34_normal.jpeg", is_rt = 0
Tue, 03 Nov 15 16:15:07 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '407589599' for key 'PRIMARY' | INSERT INTO users SET screen_name = "kashmirbox", profile_image_url = "http://pbs.twimg.com/profile_images/2513905655/tnxu6xm7hto1m7h7du34_normal.jpeg", user_id = 407589599, name = "Kashmir Box", location = "#Kashmir", url = "http://www.kashmirbox.com", description = "First Social E-Commerce Portal where you can #buy #kashmiri products.Take #kashmir #Global!\r\n#Kashmir #ecommerce #onlineshopping\r\nHAPPY SHOPPING-KBism way :)!!!", created_at = "2011-11-08 13:52:19", followers_count = 710, friends_count = 90, statuses_count = 3285, time_zone = "New Delhi", last_update = "2015-11-03 16:15:05"
Tue, 03 Nov 15 16:15:07 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494299742236672' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494299742236672, tweet_text = "Best offers are here at @kashmirbox .Shop Now https://t.co/OQ5wYCLP9o", created_at = "2015-11-03 16:15:05", geo_lat = 0, geo_long = 0, user_id = 407589599, screen_name = "kashmirbox", name = "Kashmir Box", profile_image_url = "http://pbs.twimg.com/profile_images/2513905655/tnxu6xm7hto1m7h7du34_normal.jpeg", is_rt = 0
Tue, 03 Nov 15 16:15:07 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494304775479296' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494304775479296, tweet_text = "Head over to @ShopClues and #ZyadaBachao this diwali\nhttps://t.co/g2cRLapEdN", created_at = "2015-11-03 16:15:06", geo_lat = 0, geo_long = 0, user_id = 355442848, screen_name = "plum_paradise", name = "♡♥•...  ќเ๓  ...•♥♡", profile_image_url = "http://pbs.twimg.com/profile_images/631401088214679554/KHNutYO2_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:15:09 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494310437679105' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494310437679105, tweet_text = "@reebokindia #GetPumped Reebok gear has captured my mind with its black and white combo and features. I want! https://t.co/8yObQsIHgY 1", created_at = "2015-11-03 16:15:08", geo_lat = 0, geo_long = 0, user_id = 436652553, screen_name = "Rajendra9Prasad", name = "♡♥•.. Prasad_Raj", profile_image_url = "http://pbs.twimg.com/profile_images/656316563482525696/t5lQr4DU_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:15:09 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494310437679105' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494310437679105, tweet_text = "@reebokindia #GetPumped Reebok gear has captured my mind with its black and white combo and features. I want! https://t.co/8yObQsIHgY 1", created_at = "2015-11-03 16:15:08", geo_lat = 0, geo_long = 0, user_id = 436652553, screen_name = "Rajendra9Prasad", name = "♡♥•.. Prasad_Raj", profile_image_url = "http://pbs.twimg.com/profile_images/656316563482525696/t5lQr4DU_normal.jpg", is_rt = 0
Tue, 03 Nov 15 16:15:15 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '2397983125' for key 'PRIMARY' | INSERT INTO users SET screen_name = "topsellingbook", profile_image_url = "http://pbs.twimg.com/profile_images/658640691149406208/DeYxp6Yo_normal.png", user_id = 2397983125, name = "Top Selling Books", location = "United States", url = "http://www.amazon.com/Chinmoy-Mukherjee/e/B00JM3NF5I", description = "Author top selling books \n#JourneyToHeart #CreativeConfidence #GettingThingsDone #MakingIndiaAwesome #ArtificialIntelligence #AdultColoring #HarryPotterColoring", created_at = "2014-03-19 20:06:44", followers_count = 5497, friends_count = 5152, statuses_count = 5510, time_zone = "New Delhi", last_update = "2015-11-03 16:15:14"
Tue, 03 Nov 15 16:15:15 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494337235058688' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494337235058688, tweet_text = "I gueess right word is #GetToned not #GetPumped\n@C0NTESTindia @reebokindia \n#Contest\n#ZyadaBachao\nKamal Haasan\nIndrani Mukerjea\n#Volini360", created_at = "2015-11-03 16:15:14", geo_lat = 0, geo_long = 0, user_id = 2397983125, screen_name = "topsellingbook", name = "Top Selling Books", profile_image_url = "http://pbs.twimg.com/profile_images/658640691149406208/DeYxp6Yo_normal.png", is_rt = 0
Tue, 03 Nov 15 16:15:28 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '1483893001' for key 'PRIMARY' | INSERT INTO users SET screen_name = "bhatt_raghav", profile_image_url = "http://pbs.twimg.com/profile_images/476975845962043393/tHMSo33i_normal.jpeg", user_id = 1483893001, name = "#GetPumped", location = "", url = "", description = "", created_at = "2013-06-05 08:15:07", followers_count = 96, friends_count = 183, statuses_count = 6095, time_zone = "", last_update = "2015-11-03 16:15:28"
Tue, 03 Nov 15 16:15:28 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '661494395166789632' for key 'PRIMARY' | INSERT INTO tweets SET tweet_id = 661494395166789632, tweet_text = "RT @ContestBoard: #GetPumped is trending high even after the contest is closed! Tweeple sometimes really get pumped! Reebok Magic? @reeboki…", created_at = "2015-11-03 16:15:28", geo_lat = 0, geo_long = 0, user_id = 1483893001, screen_name = "bhatt_raghav", name = "#GetPumped", profile_image_url = "http://pbs.twimg.com/profile_images/476975845962043393/tHMSo33i_normal.jpeg", is_rt = 1
Tue, 03 Nov 15 16:15:29 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '4109107873' for key 'PRIMARY' | INSERT INTO users SET screen_name = "movementismeds", profile_image_url = "http://pbs.twimg.com/profile_images/661397983590617088/TlIGzLzs_normal.jpg", user_id = 4109107873, name = "Movement is Medicine", location = "USA", url = "http://wellnessmartblog.wordpress.com", description = "MOVEMENT IS MEDICINE. GET ACTIVE AND STAY ACTIVE!", created_at = "2015-11-03 09:50:23", followers_count = 17, friends_count = 40, statuses_count = 912, time_zone = "Pacific Time (US & Canada)", last_update = "2015-11-03 16:15:28"
Tue, 03 Nov 15 16:15:29 +0530 | /Project/TwitterApp/ajax/twitter-track/parse_tweets.php -> insert | Duplicate entry '4109107873' for key 'PRIMARY' | INSERT INTO users SET screen_name = "movementismeds", profile_image_url = "http://pbs.twimg.com/profile_images/661397983590617088/TlIGzLzs_normal.jpg", user_id = 4109107873, name = "Movement is Medicine", location = "USA", url = "http://wellnessmartblog.wordpress.com", description = "MOVEMENT IS MEDICINE. GET ACTIVE AND STAY ACTIVE!", created_at = "2015-11-03 09:50:23", followers_count = 17, friends_count = 40, statuses_count = 912, time_zone = "Pacific Time (US & Canada)", last_update = "2015-11-03 16:15:28"
